timestamp,scan_id,tornado_detected,probability,latitude,longitude,sensor,source
2013-09-12T15:51:38Z,scan_000890,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T15:55:56Z,scan_000891,1,0.5305,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T15:55:56Z,scan_000892,0,0.3971,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:00:14Z,scan_000893,0,0.3989,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:00:14Z,scan_000894,0,0.4014,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:00:14Z,scan_000895,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:04:31Z,scan_000896,0,0.3995,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:04:31Z,scan_000897,0,0.4752,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:08:49Z,scan_000898,0,0.4674,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:08:49Z,scan_000899,0,0.3991,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:13:06Z,scan_000900,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:13:06Z,scan_000901,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:13:06Z,scan_000902,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:13:06Z,scan_000903,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:17:24Z,scan_000904,0,0.3974,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:17:24Z,scan_000905,0,0.3976,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:17:58Z,scan_000906,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T16:21:41Z,scan_000907,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:21:41Z,scan_000908,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:21:41Z,scan_000909,0,0.4556,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:21:41Z,scan_000910,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:25:59Z,scan_000911,0,0.4174,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:25:59Z,scan_000912,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:25:59Z,scan_000913,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:27:14Z,scan_000914,0,0.4044,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T16:31:53Z,scan_000915,1,0.5654,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T16:34:34Z,scan_000916,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:34:34Z,scan_000917,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:34:34Z,scan_000918,0,0.4126,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:38:51Z,scan_000919,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:38:51Z,scan_000920,0,0.4777,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:41:10Z,scan_000921,1,0.5289,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T16:43:08Z,scan_000922,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:45:48Z,scan_000923,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T16:47:20Z,scan_000924,0,0.4892,40.86554,-72.86387,KOKX,thornet_production_v2
2013-09-12T16:50:27Z,scan_000925,1,0.5334,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T16:51:44Z,scan_000926,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:54:48Z,scan_000927,0,0.3968,40.86554,-72.86387,KOKX,thornet_production_v2
2013-09-12T16:55:05Z,scan_000928,1,0.519,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T16:56:01Z,scan_000929,0,0.3969,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-12T16:59:43Z,scan_000930,0,0.4102,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:02:17Z,scan_000931,0,0.4066,40.86554,-72.86387,KOKX,thornet_production_v2
2013-09-12T17:05:56Z,scan_000932,1,0.5075,40.86554,-72.86387,KOKX,thornet_production_v2
2013-09-12T17:09:01Z,scan_000933,0,0.4781,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:13:39Z,scan_000934,1,0.5004,40.86554,-72.86387,KOKX,thornet_production_v2
2013-09-12T17:18:17Z,scan_000935,0,0.4076,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:27:33Z,scan_000936,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:32:10Z,scan_000937,0,0.4831,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:33:37Z,scan_000938,0,0.4092,40.86554,-72.86387,KOKX,thornet_production_v2
2013-09-12T17:36:48Z,scan_000939,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:37:43Z,scan_000940,0,0.4227,40.86554,-72.86387,KOKX,thornet_production_v2
2013-09-12T17:41:25Z,scan_000941,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:46:03Z,scan_000942,0,0.4506,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:50:42Z,scan_000943,0,0.4026,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:55:20Z,scan_000944,0,0.3969,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:59:59Z,scan_000945,0,0.3992,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T17:59:59Z,scan_000946,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:13:54Z,scan_000947,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:13:54Z,scan_000948,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:16:41Z,scan_000949,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T18:18:33Z,scan_000950,0,0.4004,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:21:02Z,scan_000951,0,0.3982,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T18:23:11Z,scan_000952,0,0.4471,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:23:11Z,scan_000953,0,0.4047,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:27:49Z,scan_000954,0,0.4193,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:34:24Z,scan_000955,0,0.3968,34.8833,-82.21964,KGSP,thornet_production_v2
2013-09-12T18:37:07Z,scan_000956,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:38:22Z,scan_000957,0,0.4064,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T18:38:42Z,scan_000958,0,0.3968,34.8833,-82.21964,KGSP,thornet_production_v2
2013-09-12T18:41:45Z,scan_000959,0,0.3971,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:41:45Z,scan_000960,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:42:42Z,scan_000961,0,0.4527,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T18:47:02Z,scan_000962,0,0.3969,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T18:47:20Z,scan_000963,0,0.3968,34.8833,-82.21964,KGSP,thornet_production_v2
2013-09-12T18:51:02Z,scan_000964,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:51:02Z,scan_000965,0,0.397,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:55:40Z,scan_000966,0,0.4322,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T18:55:43Z,scan_000967,0,0.43,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T18:55:57Z,scan_000968,0,0.3968,34.8833,-82.21964,KGSP,thornet_production_v2
2013-09-12T19:00:02Z,scan_000969,0,0.4581,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T19:00:15Z,scan_000970,0,0.3968,34.8833,-82.21964,KGSP,thornet_production_v2
2013-09-12T19:00:18Z,scan_000971,0,0.4598,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:04:22Z,scan_000972,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T19:04:36Z,scan_000973,0,0.3968,34.8833,-82.21964,KGSP,thornet_production_v2
2013-09-12T19:04:56Z,scan_000974,0,0.3969,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:13:02Z,scan_000975,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T19:14:13Z,scan_000976,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:17:22Z,scan_000977,0,0.3981,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T19:18:52Z,scan_000978,0,0.3994,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:21:43Z,scan_000979,0,0.4073,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T19:21:49Z,scan_000980,0,0.3968,34.8833,-82.21964,KGSP,thornet_production_v2
2013-09-12T19:26:03Z,scan_000981,0,0.4264,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T19:28:09Z,scan_000982,0,0.4493,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:30:22Z,scan_000983,0,0.4112,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T19:32:46Z,scan_000984,0,0.4603,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:39:01Z,scan_000985,0,0.4331,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T19:39:29Z,scan_000986,0,0.442,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:39:29Z,scan_000987,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:44:10Z,scan_000988,0,0.471,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:48:49Z,scan_000989,0,0.4564,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:51:58Z,scan_000990,0,0.4037,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T19:53:28Z,scan_000991,0,0.3968,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:58:07Z,scan_000992,1,0.5036,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:58:07Z,scan_000993,0,0.4349,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T19:58:07Z,scan_000994,0,0.4248,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T20:00:36Z,scan_000995,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:05:23Z,scan_000996,0,0.3968,34.83653,-92.26219,KLZK,thornet_production_v2
2013-09-12T20:07:24Z,scan_000997,0,0.4808,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T20:07:24Z,scan_000998,1,0.5047,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T20:09:16Z,scan_000999,0,0.3977,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:10:02Z,scan_001000,0,0.3968,34.83653,-92.26219,KLZK,thornet_production_v2
2013-09-12T20:13:35Z,scan_001001,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:14:42Z,scan_001002,0,0.3968,34.83653,-92.26219,KLZK,thornet_production_v2
2013-09-12T20:16:42Z,scan_001003,0,0.4953,40.92318,-78.00381,KCCX,thornet_production_v2
2013-09-12T20:17:54Z,scan_001004,0,0.4426,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:17:54Z,scan_001005,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:17:54Z,scan_001006,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:19:20Z,scan_001007,0,0.3968,34.83653,-92.26219,KLZK,thornet_production_v2
2013-09-12T20:22:14Z,scan_001008,0,0.397,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:23:59Z,scan_001009,0,0.3968,34.83653,-92.26219,KLZK,thornet_production_v2
2013-09-12T20:26:34Z,scan_001010,0,0.4071,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:30:53Z,scan_001011,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:30:53Z,scan_001012,0,0.4228,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:30:53Z,scan_001013,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:35:13Z,scan_001014,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:39:33Z,scan_001015,0,0.4064,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:42:37Z,scan_001016,0,0.3968,34.83653,-92.26219,KLZK,thornet_production_v2
2013-09-12T20:43:53Z,scan_001017,0,0.4435,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:47:17Z,scan_001018,0,0.3968,34.83653,-92.26219,KLZK,thornet_production_v2
2013-09-12T20:48:11Z,scan_001019,0,0.4037,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:52:31Z,scan_001020,0,0.3971,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T20:54:09Z,scan_001021,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:01:16Z,scan_001022,0,0.4333,34.83653,-92.26219,KLZK,thornet_production_v2
2013-09-12T21:02:40Z,scan_001023,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:03:12Z,scan_001024,0,0.4191,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T21:03:12Z,scan_001025,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T21:11:10Z,scan_001026,1,0.5405,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:11:52Z,scan_001027,0,0.3968,38.97625,-77.48746,KLWX,thornet_production_v2
2013-09-12T21:15:25Z,scan_001028,0,0.4099,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:15:25Z,scan_001029,1,0.5574,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:15:25Z,scan_001030,1,0.5577,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:19:41Z,scan_001031,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:19:41Z,scan_001032,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:23:56Z,scan_001033,1,0.5254,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:23:56Z,scan_001034,1,0.5422,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:32:27Z,scan_001035,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:32:27Z,scan_001036,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:36:42Z,scan_001037,1,0.5164,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:36:42Z,scan_001038,0,0.4039,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:37:40Z,scan_001039,0,0.3968,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T21:40:57Z,scan_001040,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:40:57Z,scan_001041,0,0.487,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:42:08Z,scan_001042,0,0.3968,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T21:45:12Z,scan_001043,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:46:35Z,scan_001044,0,0.3992,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T21:49:28Z,scan_001045,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:49:28Z,scan_001046,0,0.408,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:51:02Z,scan_001047,0,0.4109,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T21:53:43Z,scan_001048,0,0.4466,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T21:55:15Z,scan_001049,0,0.3968,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T21:57:45Z,scan_001050,0,0.499,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:01:46Z,scan_001051,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:01:46Z,scan_001052,0,0.4546,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:05:47Z,scan_001053,0,0.4559,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:05:47Z,scan_001054,0,0.4754,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:07:59Z,scan_001055,0,0.3968,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T22:10:02Z,scan_001056,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:10:02Z,scan_001057,0,0.4586,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:16:26Z,scan_001058,0,0.3968,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T22:20:39Z,scan_001059,0,0.3968,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T22:22:48Z,scan_001060,0,0.4022,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:25:06Z,scan_001061,0,0.3968,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T22:27:04Z,scan_001062,1,0.5098,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:27:04Z,scan_001063,0,0.4646,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:29:20Z,scan_001064,0,0.3968,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T22:33:33Z,scan_001065,0,0.397,44.511,-73.1665,KCXX,thornet_production_v2
2013-09-12T22:35:34Z,scan_001066,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:39:50Z,scan_001067,0,0.4039,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:39:50Z,scan_001068,0,0.3968,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:48:22Z,scan_001069,0,0.4132,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:52:37Z,scan_001070,0,0.4886,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-12T22:56:52Z,scan_001071,0,0.4608,39.94703,-74.41076,KDIX,thornet_production_v2
2013-09-13T00:45:52Z,scan_001072,0,0.3968,41.41318,-81.85951,KCLE,thornet_production_v2
2013-09-13T00:55:13Z,scan_001073,0,0.3968,41.41318,-81.85951,KCLE,thornet_production_v2
2013-09-13T01:04:32Z,scan_001074,0,0.3969,41.41318,-81.85951,KCLE,thornet_production_v2
2013-09-13T01:09:12Z,scan_001075,1,0.5024,41.41318,-81.85951,KCLE,thornet_production_v2
2013-09-13T01:18:32Z,scan_001076,0,0.3968,41.41318,-81.85951,KCLE,thornet_production_v2
2013-09-13T01:23:13Z,scan_001077,0,0.3969,41.41318,-81.85951,KCLE,thornet_production_v2
2013-09-13T01:32:33Z,scan_001078,0,0.3968,41.41318,-81.85951,KCLE,thornet_production_v2
2013-09-13T01:37:13Z,scan_001079,0,0.3968,41.41318,-81.85951,KCLE,thornet_production_v2
2013-09-13T02:07:34Z,scan_001080,0,0.3978,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-13T02:12:27Z,scan_001081,0,0.3989,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-13T02:19:13Z,scan_001082,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-13T02:22:36Z,scan_001083,0,0.4534,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-13T02:29:23Z,scan_001084,0,0.4783,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-13T02:36:11Z,scan_001085,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-13T02:39:33Z,scan_001086,0,0.4863,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-13T02:46:19Z,scan_001087,0,0.4568,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-13T02:49:42Z,scan_001088,0,0.3968,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-13T02:53:05Z,scan_001089,0,0.4059,40.5319,-80.21773,KPBZ,thornet_production_v2
2013-09-15T18:32:02Z,scan_001090,0,0.4782,27.70544,-82.40178,KTBW,thornet_production_v2
2013-09-15T18:36:44Z,scan_001091,0,0.4272,27.70544,-82.40178,KTBW,thornet_production_v2
2013-09-15T18:46:09Z,scan_001092,0,0.4549,27.70544,-82.40178,KTBW,thornet_production_v2
2013-09-15T18:50:52Z,scan_001093,0,0.4645,27.70544,-82.40178,KTBW,thornet_production_v2
2013-09-15T19:00:18Z,scan_001094,0,0.3968,27.70544,-82.40178,KTBW,thornet_production_v2
2013-09-15T19:09:43Z,scan_001095,0,0.3968,27.70544,-82.40178,KTBW,thornet_production_v2
2013-09-15T19:14:25Z,scan_001096,0,0.3968,27.70544,-82.40178,KTBW,thornet_production_v2
2013-09-15T19:19:10Z,scan_001097,0,0.3968,27.70544,-82.40178,KTBW,thornet_production_v2
2013-09-15T19:23:53Z,scan_001098,0,0.3968,27.70544,-82.40178,KTBW,thornet_production_v2
2013-09-16T00:12:02Z,scan_001099,0,0.4889,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:29:54Z,scan_001100,0,0.4098,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:29:54Z,scan_001101,0,0.4068,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:34:22Z,scan_001102,1,0.5802,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:34:22Z,scan_001103,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:38:51Z,scan_001104,0,0.4111,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:38:51Z,scan_001105,0,0.4111,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:43:19Z,scan_001106,1,0.5909,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:43:19Z,scan_001107,1,0.5909,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:43:19Z,scan_001108,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:47:47Z,scan_001109,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:47:47Z,scan_001110,1,0.5979,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:47:47Z,scan_001111,1,0.6032,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:47:47Z,scan_001112,0,0.4071,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:52:16Z,scan_001113,0,0.4082,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:56:43Z,scan_001114,1,0.6164,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T00:56:43Z,scan_001115,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:01:11Z,scan_001116,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:01:11Z,scan_001117,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:01:11Z,scan_001118,1,0.5969,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:01:11Z,scan_001119,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:05:39Z,scan_001120,1,0.5935,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:05:39Z,scan_001121,0,0.3976,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:05:39Z,scan_001122,0,0.4339,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:10:06Z,scan_001123,1,0.582,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:10:06Z,scan_001124,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:10:06Z,scan_001125,1,0.6094,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:10:06Z,scan_001126,1,0.6197,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:14:33Z,scan_001127,1,0.6181,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:14:33Z,scan_001128,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:14:33Z,scan_001129,1,0.5517,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:19:01Z,scan_001130,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:19:01Z,scan_001131,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:19:01Z,scan_001132,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:19:01Z,scan_001133,0,0.442,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:23:30Z,scan_001134,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:23:30Z,scan_001135,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:27:58Z,scan_001136,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:27:58Z,scan_001137,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:27:58Z,scan_001138,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:27:58Z,scan_001139,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:32:26Z,scan_001140,1,0.5496,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:32:26Z,scan_001141,0,0.3973,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:36:55Z,scan_001142,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:36:55Z,scan_001143,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:41:23Z,scan_001144,1,0.5243,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:41:23Z,scan_001145,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:45:51Z,scan_001146,0,0.4495,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:54:48Z,scan_001147,0,0.439,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:54:48Z,scan_001148,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T01:59:16Z,scan_001149,1,0.5118,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T02:03:45Z,scan_001150,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T02:03:45Z,scan_001151,0,0.4775,45.69059,-118.85294,KPDT,thornet_production_v2
2013-09-16T02:08:13Z,scan_001152,0,0.3968,45.69059,-118.85294,KPDT,thornet_production_v2
